StatID,Scope,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Updated,GameID,OpponentID,Opponent,OpponentStatID,Day,DateTime,HomeOrAway,IsGameOver,Games,Started,LineupConfirmed,LineupStatus,FantasyPoints,FanDuelSalary,DraftKingsSalary,YahooSalary,FantasyDataSalary,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,ThreePointersMade,ThreePointersAttempted,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,PlusMinus,BlocksAgainst,DoubleDoubles,TripleDoubles,PlayerEfficiencyRating,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,Possessions,Wins,Losses,InjuryStatus,InjuryBodyPart,InjuryNotes,InjuryStartDate,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,FanDuelPosition,DraftKingsPosition,YahooPosition,DivisionWins,DivisionLosses,ConferenceWins,ConferenceLosses,OpponentRank,OpponentPositionRank,OpponentPosition,FantasyDraftSalary,FantasyDraftPosition,FantasyPointsFantasyDraft,,Closed,
22456,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,804,5,ORL,NULL,2/6/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
22985,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,822,12,CLE,NULL,2/8/15,30:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
23616,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,843,20,DEN,NULL,2/10/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
23926,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,854,19,POR,NULL,2/11/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
24433,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,872,8,BKN,NULL,2/20/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
24843,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,886,9,BOS,NULL,2/22/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
25463,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,908,17,UTA,NULL,2/25/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
25976,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,925,15,MIL,NULL,2/27/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
26416,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,940,18,OKC,NULL,3/1/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
26661,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,949,2,CHA,NULL,3/3/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
27011,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,961,4,MIA,NULL,3/4/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
27505,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,978,21,MEM,NULL,3/6/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
27988,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,995,25,DAL,NULL,3/8/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
28398,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1009,14,DET,NULL,3/10/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
28842,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1024,6,NY,NULL,3/12/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
29490,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1047,3,ATL,NULL,3/15/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
29771,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1057,26,GS,NULL,3/16/15,30:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
30378,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1077,17,UTA,NULL,3/19/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
31206,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1105,7,PHI,NULL,3/22/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
31490,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1115,18,OKC,NULL,3/24/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
31787,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1125,16,MIN,NULL,3/25/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
32174,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1138,10,TOR,NULL,3/27/15,30:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
32559,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1151,8,BKN,NULL,3/29/15,30:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
32799,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1159,7,PHI,NULL,3/30/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
33471,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1181,23,NO,NULL,4/1/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
33858,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1194,19,POR,NULL,4/3/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
34365,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1211,28,LAC,NULL,4/5/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
34561,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1218,28,LAC,NULL,4/7/15,30:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
34860,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1228,20,DEN,NULL,4/8/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
35385,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1245,16,MIN,NULL,4/10/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
35835,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1260,25,DAL,NULL,4/12/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
36120,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1270,30,SAC,NULL,4/13/15,00:00.0,AWAY,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
36705,PlayerGame,27,20000710,1,2015,Julius Randle,LAL,PF,40:21.5,1289,30,SAC,NULL,4/15/15,30:00.0,HOME,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,1,
204410,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,21:02.8,7689,16,MIN,NULL,10/28/15,30:00.0,HOME,1,1,1,NULL,NULL,30.2,4500,4800,NULL,4500,30,4,5,13,0,0,5,6,2,9,2,0,0,1,3,2,1,1,0,16.79,6.65,34.2,19.51,11.81,0,0,6,21.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.2,32.75,30.2,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.75,,1,
205563,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,27:43.0,7703,30,SAC,NULL,10/30/15,00:00.0,AWAY,1,1,1,NULL,NULL,1.9,4500,5200,NULL,4500,16,13,1,4,0,0,1,4,0,2,1,0,0,5,5,-27,0,0,0,-20.74,0,13.15,6.36,7.78,0,0,46.46,26.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.9,4.5,1.9,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.5,,1,
206345,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,28:22.9,7717,25,DAL,NULL,11/1/15,30:00.0,HOME,1,1,1,NULL,NULL,54,4700,5300,NULL,4700,33,37,9,17,0,0,4,8,0,15,4,4,1,2,2,2,1,1,0,30.89,0,50.99,23.53,31.46,5.9,2.5,8.88,29.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,57.25,59,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.25,,1,
207575,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,29:00.7,7731,20,DEN,NULL,11/3/15,30:00.0,HOME,1,1,1,NULL,NULL,27,4400,6100,21,4400,32,19,7,14,0,0,2,3,0,5,2,1,1,2,2,-7,2,0,0,15.3,0,18.56,8.25,11.6,1.49,2.28,11.54,22.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,28.25,29,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.25,,1,
208773,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,29:51.3,7750,8,BKN,NULL,11/6/15,30:00.0,AWAY,1,1,1,NULL,NULL,27.9,5100,6400,23,5100,31,58,5,9,0,0,4,6,0,7,3,1,1,3,2,-6,1,0,0,16.39,0,21.45,12.22,17.67,1.48,2.02,20.49,19.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.9,29.75,29.9,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.75,,1,
209695,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,30:40.8,7767,6,NY,NULL,11/8/15,30:00.0,AWAY,1,1,1,NULL,NULL,23.7,5700,6700,23,5700,29,57,3,12,0,1,0,0,5,6,3,0,0,0,4,-12,1,0,0,7.49,14.83,21.85,17.98,15.41,0,0,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.7,24.25,23.7,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.25,,1,
210662,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7780,4,MIA,NULL,11/10/15,30:00.0,AWAY,1,1,1,NULL,NULL,19.4,5900,6600,25,5900,25,33,2,6,0,1,3,5,0,7,4,0,0,2,3,-19,0,0,0,7.73,0,28.58,15.84,24.84,0,0,19.6,19.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.4,20.75,19.4,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.75,,1,
210964,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7785,5,ORL,NULL,11/11/15,00:00.0,AWAY,1,1,1,NULL,NULL,29.6,5900,6500,25,5900,27,36,6,10,0,1,0,3,0,8,4,0,1,0,2,-4,2,0,0,20.27,0,23.58,14.34,24.35,0,2.41,0,19.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.6,30,30.6,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,,1,
212150,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7807,25,DAL,NULL,11/13/15,30:00.0,AWAY,1,1,1,NULL,NULL,21,5900,6300,25,5900,30,28,2,9,0,0,2,2,0,10,2,1,1,4,5,-5,0,0,0,-0.02,0,32.15,15,12.18,1.58,2.86,28.81,18.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,23.5,23,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.5,,1,
213074,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,33:12.1,7823,14,DET,NULL,11/15/15,30:00.0,HOME,1,1,1,NULL,NULL,22.6,5900,6100,25,5900,30,39,3,8,0,0,2,3,3,5,2,1,1,2,2,-3,0,0,0,11.31,11.45,15.35,13.61,11.9,1.6,2.26,17.66,16.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.6,24,24.6,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,,1,
213720,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7829,29,PHO,NULL,11/16/15,00:00.0,AWAY,1,1,1,NULL,NULL,11,5800,6000,25,5800,25,9,2,6,0,0,2,2,1,4,2,0,0,4,5,-1,1,0,0,-1,4.89,15.9,10.96,11.5,0,0,36.76,20.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,13.25,11,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.25,,1,
215167,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7860,10,TOR,NULL,11/20/15,30:00.0,HOME,1,1,1,NULL,NULL,34.9,5500,5800,25,5500,29,58,6,9,0,0,6,6,2,10,1,0,1,1,5,15,0,1,0,27.98,8.43,36.4,23.44,6.3,0,3.55,7.91,20.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35.9,37.5,35.9,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.5,,1,
216188,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7873,19,POR,NULL,11/22/15,30:00.0,HOME,1,1,1,NULL,NULL,30.1,5700,5800,25,5700,31,36,5,15,0,0,3,3,7,6,1,0,0,0,0,-16,2,1,0,18.2,20.84,21.19,21,6.22,0,0,0,22.56,NULL,NULL,NULL,Probable,Toe,Randle is expected to play against the Trail Blazers on Sunday despite an injury toe.,11/22/15,30.1,32.25,30.1,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.25,,1,
217095,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7886,26,GS,NULL,11/24/15,30:00.0,AWAY,1,1,1,NULL,NULL,21.2,5800,6000,25,5800,24,1,3,6,0,0,4,4,0,6,0,1,1,0,0,-18,1,0,0,21.18,0,24.47,13.03,0,2.13,3.5,0,15.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.2,21.5,23.2,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.5,,1,
218878,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7916,19,POR,NULL,11/28/15,00:00.0,AWAY,1,1,1,NULL,NULL,36.2,5700,5900,25,5700,29,52,8,13,0,0,0,2,1,5,4,3,1,1,3,-3,0,0,0,26.72,4.01,20.6,12.2,27.77,5.23,3.34,6.72,23.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.2,37,40.2,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,,1,
219424,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7925,13,IND,NULL,11/29/15,30:00.0,HOME,1,1,1,NULL,NULL,24.9,5700,5900,25,5700,27,5,4,11,0,0,3,4,1,11,1,0,1,4,5,5,2,1,0,6.02,3.16,40.61,20.44,5.73,0,3.16,23.86,25.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.9,29,25.9,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,,1,
220156,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7935,7,PHI,NULL,12/1/15,00:00.0,AWAY,1,1,1,NULL,NULL,30.2,5900,6100,25,5900,28,22,5,12,0,1,2,3,3,8,2,1,0,0,4,-5,4,1,0,18.28,10.35,30.76,20.01,13.79,1.8,0,0,20.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.2,32.25,31.2,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.25,,1,
220536,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7940,1,WAS,NULL,12/2/15,00:00.0,AWAY,1,1,1,NULL,NULL,41.3,5900,6300,25,5900,31,14,7,15,0,1,1,2,7,12,1,2,0,2,2,-9,1,1,0,24.51,21.95,49.84,33.95,5.08,2.99,0,11.18,22.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.3,44.75,43.3,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.75,,1,
221557,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7958,3,ATL,NULL,12/4/15,00:00.0,AWAY,1,1,1,NULL,NULL,21,6300,6200,25,6300,27,47,3,12,0,0,2,2,3,2,0,3,1,1,2,-27,2,0,0,9.29,10.57,9.59,10.16,0,5.8,3.59,7.2,22.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,21.75,25,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.75,,1,
222462,PlayerGame,27,20000710,1,2016,Julius Randle,LAL,F,40:21.5,7972,14,DET,NULL,12/6/15,00:00.0,AWAY,1,1,1,NULL,NULL,28.2,6200,6400,25,6200,24,24,5,9,0,0,5,7,2,9,0,0,0,0,2,-22,0,1,0,26.36,7.56,36.88,21.63,0,0,0,0,22.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.2,30.25,28.2,PF,PF,PF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.25,,1,
